0.0007,0.346025
0.0014,0.220525
0.0021,0.147435
0.0028,0.111799
0.0035,0.0880444
0.0042,0.0739969
0.0049,0.0549486
0.0056,0.0584712
0.0063,0.0473388
0.007,0.0434845
0.0077,0.0281661
0.0084,0.0363114
0.0091,0.0402291
0.0098,0.0319523
0.0105,0.0415405
0.0112,0.0320954
0.0119,0.0252967
0.0126,0.0283395
0.0133,0.0177866
0.014,0.0195451
0.0147,0.0153591
0.0154,0.0215488
0.0161,0.0234149
0.0168,0.0254711
0.0175,0.0252673
0.0182,0.0198021
0.0189,0.0196933
0.0196,0.0243988
0.0203,0.0293147
0.021,0.0200053
0.0217,0.0167435
0.0224,0.0238447
