Data Point Listing of File C:\Users\set.a.m2s.036\Documents\Aris\CPMG_CuSO4_20251118.tnt
Starting Point:	1	Ending Point:	32000
Starting 2D Record:	1	Ending Record:	1
Real	Imag	usec
-893.000	-9506.000	19308.000
-2121.000	-7256.000	19312.000
0.000	0.000	19316.000
0.000	0.000	19320.000
0.000	0.000	19324.000
859.000	-3020.000	19328.000
1502.000	-7117.000	19332.000
396.000	-9393.000	19336.000
-1436.000	-9862.000	19340.000
-2538.000	-7263.000	19344.000
0.000	0.000	19348.000
0.000	0.000	19352.000
0.000	0.000	19356.000
852.000	-3419.000	19360.000
1639.000	-7732.000	19364.000
446.000	-9502.000	19368.000
-1179.000	-9479.000	19372.000
-2401.000	-6744.000	19376.000
0.000	0.000	19380.000
0.000	0.000	19384.000
0.000	0.000	19388.000
986.000	-2865.000	19392.000
1854.000	-6836.000	19396.000
553.000	-9396.000	19400.000
-1294.000	-10159.000	19404.000
-2459.000	-7662.000	19408.000
0.000	0.000	19412.000
0.000	0.000	19416.000
0.000	0.000	19420.000
1181.000	-2895.000	19424.000
2156.000	-6927.000	19428.000
896.000	-9314.000	19432.000
-1058.000	-9759.000	19436.000
-2740.000	-7191.000	19440.000
0.000	0.000	19444.000
0.000	0.000	19448.000
0.000	0.000	19452.000
1033.000	-3275.000	19456.000
1756.000	-7509.000	19460.000
553.000	-9607.000	19464.000
-1537.000	-10278.000	19468.000
-2655.000	-8079.000	19472.000
0.000	0.000	19476.000
0.000	0.000	19480.000
0.000	0.000	19484.000
1118.000	-3088.000	19488.000
2044.000	-7104.000	19492.000
856.000	-8930.000	19496.000
-1262.000	-9236.000	19500.000
-2715.000	-6979.000	19504.000
0.000	0.000	19508.000
0.000	0.000	19512.000
0.000	0.000	19516.000
1102.000	-3351.000	19520.000
2225.000	-7525.000	19524.000
980.000	-9610.000	19528.000
-970.000	-9511.000	19532.000
-2234.000	-6704.000	19536.000
0.000	0.000	19540.000
0.000	0.000	19544.000
0.000	0.000	19548.000
511.000	-3145.000	19552.000
1048.000	-7007.000	19556.000
322.000	-8674.000	19560.000
-1513.000	-8954.000	19564.000
-2679.000	-6981.000	19568.000
0.000	0.000	19572.000
0.000	0.000	19576.000
0.000	0.000	19580.000
1154.000	-3258.000	19584.000
1934.000	-7465.000	19588.000
714.000	-9239.000	19592.000
-1295.000	-9247.000	19596.000
-2584.000	-6719.000	19600.000
0.000	0.000	19604.000
0.000	0.000	19608.000
0.000	0.000	19612.000
499.000	-2279.000	19616.000
893.000	-5940.000	19620.000
-41.000	-8621.000	19624.000
-1883.000	-9423.000	19628.000
-2761.000	-7012.000	19632.000
0.000	0.000	19636.000
0.000	0.000	19640.000
0.000	0.000	19644.000
1394.000	-2988.000	19648.000
2548.000	-7047.000	19652.000
1249.000	-9193.000	19656.000
-654.000	-9452.000	19660.000
-2086.000	-6551.000	19664.000
0.000	0.000	19668.000
0.000	0.000	19672.000
0.000	0.000	19676.000
1506.000	-2840.000	19680.000
2574.000	-6718.000	19684.000
1404.000	-9138.000	19688.000
-599.000	-9640.000	19692.000
-1746.000	-7203.000	19696.000
0.000	0.000	19700.000
0.000	0.000	19704.000
0.000	0.000	19708.000
1095.000	-2887.000	19712.000
2210.000	-6837.000	19716.000
1371.000	-9030.000	19720.000
-262.000	-9671.000	19724.000
-1770.000	-7314.000	19728.000
0.000	0.000	19732.000
0.000	0.000	19736.000
0.000	0.000	19740.000
927.000	-2581.000	19744.000
1769.000	-6054.000	19748.000
879.000	-8130.000	19752.000
-807.000	-8768.000	19756.000
-1913.000	-6765.000	19760.000
0.000	0.000	19764.000
0.000	0.000	19768.000
0.000	0.000	19772.000
971.000	-3166.000	19776.000
1663.000	-7362.000	19780.000
902.000	-9517.000	19784.000
-728.000	-9658.000	19788.000
-2148.000	-6991.000	19792.000
0.000	0.000	19796.000
0.000	0.000	19800.000
0.000	0.000	19804.000
1025.000	-2839.000	19808.000
1713.000	-6970.000	19812.000
418.000	-9363.000	19816.000
-1380.000	-10212.000	19820.000
-2349.000	-8137.000	19824.000
0.000	0.000	19828.000
0.000	0.000	19832.000
0.000	0.000	19836.000
829.000	-3099.000	19840.000
1536.000	-6913.000	19844.000
746.000	-9143.000	19848.000
-1416.000	-9488.000	19852.000
-3056.000	-7042.000	19856.000
0.000	0.000	19860.000
0.000	0.000	19864.000
0.000	0.000	19868.000
1145.000	-2680.000	19872.000
1972.000	-6457.000	19876.000
1224.000	-9184.000	19880.000
-503.000	-9913.000	19884.000
-1811.000	-7524.000	19888.000
0.000	0.000	19892.000
0.000	0.000	19896.000
0.000	0.000	19900.000
1325.000	-2647.000	19904.000
2457.000	-6476.000	19908.000
1337.000	-8927.000	19912.000
-557.000	-9566.000	19916.000
-2156.000	-7096.000	19920.000
0.000	0.000	19924.000
0.000	0.000	19928.000
0.000	0.000	19932.000
945.000	-2673.000	19936.000
1760.000	-6288.000	19940.000
496.000	-8178.000	19944.000
-1714.000	-8113.000	19948.000
-3362.000	-5408.000	19952.000
0.000	0.000	19956.000
0.000	0.000	19960.000
0.000	0.000	19964.000
1097.000	-2582.000	19968.000
1965.000	-6273.000	19972.000
422.000	-8409.000	19976.000
-1743.000	-8703.000	19980.000
-2958.000	-6181.000	19984.000
0.000	0.000	19988.000
0.000	0.000	19992.000
0.000	0.000	19996.000
1159.000	-2750.000	20000.000
2129.000	-6474.000	20004.000
896.000	-8841.000	20008.000
-1396.000	-9227.000	20012.000
-2750.000	-7008.000	20016.000
0.000	0.000	20020.000
0.000	0.000	20024.000
0.000	0.000	20028.000
1314.000	-2018.000	20032.000
2197.000	-5297.000	20036.000
1043.000	-7791.000	20040.000
-609.000	-8554.000	20044.000
-1377.000	-6366.000	20048.000
0.000	0.000	20052.000
0.000	0.000	20056.000
0.000	0.000	20060.000
1314.000	-2688.000	20064.000
2369.000	-6394.000	20068.000
776.000	-8736.000	20072.000
-1519.000	-9457.000	20076.000
-2571.000	-7175.000	20080.000
0.000	0.000	20084.000
0.000	0.000	20088.000
0.000	0.000	20092.000
883.000	-3076.000	20096.000
1583.000	-7344.000	20100.000
622.000	-9763.000	20104.000
-1239.000	-10254.000	20108.000
-2506.000	-7955.000	20112.000
0.000	0.000	20116.000
0.000	0.000	20120.000
0.000	0.000	20124.000
982.000	-2378.000	20128.000
1814.000	-6054.000	20132.000
967.000	-8322.000	20136.000
-690.000	-8844.000	20140.000
-2058.000	-6322.000	20144.000
0.000	0.000	20148.000
0.000	0.000	20152.000
0.000	0.000	20156.000
698.000	-3261.000	20160.000
1502.000	-7556.000	20164.000
855.000	-9415.000	20168.000
-895.000	-9183.000	20172.000
-2584.000	-6333.000	20176.000
0.000	0.000	20180.000
0.000	0.000	20184.000
0.000	0.000	20188.000
1060.000	-2401.000	20192.000
1719.000	-5849.000	20196.000
440.000	-8120.000	20200.000
-1668.000	-9067.000	20204.000
-3211.000	-7010.000	20208.000
0.000	0.000	20212.000
0.000	0.000	20216.000
0.000	0.000	20220.000
746.000	-3079.000	20224.000
1107.000	-6978.000	20228.000
63.000	-8623.000	20232.000
-1694.000	-8999.000	20236.000
-2781.000	-6982.000	20240.000
0.000	0.000	20244.000
0.000	0.000	20248.000
0.000	0.000	20252.000
1557.000	-2636.000	20256.000
2844.000	-6475.000	20260.000
1258.000	-8975.000	20264.000
-808.000	-9632.000	20268.000
-2393.000	-7020.000	20272.000
0.000	0.000	20276.000
0.000	0.000	20280.000
0.000	0.000	20284.000
720.000	-2729.000	20288.000
1420.000	-6407.000	20292.000
589.000	-8485.000	20296.000
-917.000	-8915.000	20300.000
-2051.000	-6681.000	20304.000
0.000	0.000	20308.000
0.000	0.000	20312.000
0.000	0.000	20316.000
1149.000	-2578.000	20320.000
2237.000	-6298.000	20324.000
1008.000	-8738.000	20328.000
-1328.000	-9144.000	20332.000
-2945.000	-6709.000	20336.000
0.000	0.000	20340.000
0.000	0.000	20344.000
0.000	0.000	20348.000
1466.000	-2292.000	20352.000
2625.000	-5605.000	20356.000
1077.000	-8096.000	20360.000
-1444.000	-8951.000	20364.000
-3106.000	-7025.000	20368.000
0.000	0.000	20372.000
0.000	0.000	20376.000
0.000	0.000	20380.000
1386.000	-2896.000	20384.000
2592.000	-6481.000	20388.000
1434.000	-8607.000	20392.000
-674.000	-8983.000	20396.000
-2361.000	-7040.000	20400.000
0.000	0.000	20404.000
0.000	0.000	20408.000
0.000	0.000	20412.000
1395.000	-2820.000	20416.000
2110.000	-6710.000	20420.000
687.000	-9146.000	20424.000
-1156.000	-9564.000	20428.000
-2376.000	-7056.000	20432.000
0.000	0.000	20436.000
0.000	0.000	20440.000
0.000	0.000	20444.000
1117.000	-2290.000	20448.000
1930.000	-5427.000	20452.000
792.000	-7669.000	20456.000
-948.000	-8281.000	20460.000
-2119.000	-6326.000	20464.000
0.000	0.000	20468.000
0.000	0.000	20472.000
0.000	0.000	20476.000
993.000	-2452.000	20480.000
1908.000	-6219.000	20484.000
989.000	-8558.000	20488.000
-599.000	-9195.000	20492.000
-1803.000	-7215.000	20496.000
0.000	0.000	20500.000
0.000	0.000	20504.000
0.000	0.000	20508.000
1489.000	-2841.000	20512.000
2598.000	-6515.000	20516.000
1012.000	-8427.000	20520.000
-1254.000	-8725.000	20524.000
-2512.000	-6561.000	20528.000
0.000	0.000	20532.000
0.000	0.000	20536.000
0.000	0.000	20540.000
975.000	-2729.000	20544.000
1635.000	-6736.000	20548.000
572.000	-9024.000	20552.000
-1620.000	-9508.000	20556.000
-2966.000	-7011.000	20560.000
0.000	0.000	20564.000
0.000	0.000	20568.000
0.000	0.000	20572.000
1177.000	-2522.000	20576.000
2123.000	-6067.000	20580.000
1118.000	-8637.000	20584.000
-304.000	-9387.000	20588.000
-1399.000	-7086.000	20592.000
0.000	0.000	20596.000
0.000	0.000	20600.000
0.000	0.000	20604.000
1108.000	-2646.000	20608.000
2119.000	-6224.000	20612.000
644.000	-8592.000	20616.000
-1393.000	-9076.000	20620.000
-2838.000	-6882.000	20624.000
0.000	0.000	20628.000
0.000	0.000	20632.000
0.000	0.000	20636.000
1055.000	-2797.000	20640.000
1737.000	-7010.000	20644.000
619.000	-9349.000	20648.000
-1438.000	-9612.000	20652.000
-2815.000	-7126.000	20656.000
0.000	0.000	20660.000
0.000	0.000	20664.000
0.000	0.000	20668.000
704.000	-2329.000	20672.000
1231.000	-5852.000	20676.000
349.000	-8259.000	20680.000
-1408.000	-8858.000	20684.000
-2530.000	-6522.000	20688.000
0.000	0.000	20692.000
0.000	0.000	20696.000
0.000	0.000	20700.000
760.000	-2965.000	20704.000
1112.000	-7052.000	20708.000
-68.000	-9128.000	20712.000
-1802.000	-9379.000	20716.000
-2979.000	-6825.000	20720.000
0.000	0.000	20724.000
0.000	0.000	20728.000
0.000	0.000	20732.000
1192.000	-2804.000	20736.000
2331.000	-6707.000	20740.000
1340.000	-8908.000	20744.000
-727.000	-8979.000	20748.000
-2226.000	-6103.000	20752.000
0.000	0.000	20756.000
0.000	0.000	20760.000
0.000	0.000	20764.000
1005.000	-2614.000	20768.000
1892.000	-6246.000	20772.000
1200.000	-8644.000	20776.000
-441.000	-9228.000	20780.000
-1672.000	-6708.000	20784.000
0.000	0.000	20788.000
0.000	0.000	20792.000
0.000	0.000	20796.000
850.000	-2510.000	20800.000
1686.000	-6360.000	20804.000
717.000	-8777.000	20808.000
-1053.000	-9039.000	20812.000
-2497.000	-6474.000	20816.000
0.000	0.000	20820.000
0.000	0.000	20824.000
0.000	0.000	20828.000
663.000	-2806.000	20832.000
1308.000	-6836.000	20836.000
468.000	-9096.000	20840.000
-1104.000	-9750.000	20844.000
-2394.000	-7406.000	20848.000
0.000	0.000	20852.000
0.000	0.000	20856.000
0.000	0.000	20860.000
899.000	-3026.000	20864.000
1519.000	-6994.000	20868.000
440.000	-9340.000	20872.000
-1710.000	-9688.000	20876.000
-2767.000	-7470.000	20880.000
0.000	0.000	20884.000
0.000	0.000	20888.000
0.000	0.000	20892.000
537.000	-2640.000	20896.000
867.000	-6243.000	20900.000
43.000	-8281.000	20904.000
-1716.000	-8796.000	20908.000
-2932.000	-6500.000	20912.000
0.000	0.000	20916.000
0.000	0.000	20920.000
0.000	0.000	20924.000
1267.000	-3003.000	20928.000
2386.000	-6818.000	20932.000
995.000	-8967.000	20936.000
-765.000	-9312.000	20940.000
-1860.000	-7049.000	20944.000
0.000	0.000	20948.000
0.000	0.000	20952.000
0.000	0.000	20956.000
1504.000	-2846.000	20960.000
2627.000	-6589.000	20964.000
878.000	-9079.000	20968.000
-1385.000	-9877.000	20972.000
-2857.000	-7637.000	20976.000
0.000	0.000	20980.000
0.000	0.000	20984.000
0.000	0.000	20988.000
846.000	-2089.000	20992.000
1610.000	-5228.000	20996.000
1169.000	-7606.000	21000.000
-840.000	-8531.000	21004.000
-2285.000	-6729.000	21008.000
0.000	0.000	21012.000
0.000	0.000	21016.000
0.000	0.000	21020.000
1174.000	-2486.000	21024.000
2003.000	-5901.000	21028.000
631.000	-8135.000	21032.000
-1322.000	-8758.000	21036.000
-2618.000	-6343.000	21040.000
0.000	0.000	21044.000
0.000	0.000	21048.000
0.000	0.000	21052.000
1260.000	-3312.000	21056.000
2161.000	-7324.000	21060.000
950.000	-9123.000	21064.000
-1142.000	-8954.000	21068.000
-2469.000	-6545.000	21072.000
0.000	0.000	21076.000
0.000	0.000	21080.000
0.000	0.000	21084.000
949.000	-2030.000	21088.000
1883.000	-5255.000	21092.000
1441.000	-7425.000	21096.000
-338.000	-7995.000	21100.000
-1730.000	-6106.000	21104.000
0.000	0.000	21108.000
0.000	0.000	21112.000
0.000	0.000	21116.000
588.000	-2820.000	21120.000
1190.000	-6577.000	21124.000
197.000	-8619.000	21128.000
-1277.000	-9217.000	21132.000
-2355.000	-6970.000	21136.000
0.000	0.000	21140.000
0.000	0.000	21144.000
0.000	0.000	21148.000
782.000	-2453.000	21152.000
1680.000	-6355.000	21156.000
922.000	-8737.000	21160.000
-812.000	-9711.000	21164.000
-1839.000	-7319.000	21168.000
0.000	0.000	21172.000
0.000	0.000	21176.000
0.000	0.000	21180.000
844.000	-2458.000	21184.000
1359.000	-6024.000	21188.000
144.000	-8697.000	21192.000
-1923.000	-9252.000	21196.000
-3116.000	-6961.000	21200.000
0.000	0.000	21204.000
0.000	0.000	21208.000
0.000	0.000	21212.000
1158.000	-2619.000	21216.000
2096.000	-6062.000	21220.000
1352.000	-7933.000	21224.000
-340.000	-8063.000	21228.000
-1351.000	-5318.000	21232.000
0.000	0.000	21236.000
0.000	0.000	21240.000
0.000	0.000	21244.000
561.000	-2222.000	21248.000
1230.000	-5754.000	21252.000
691.000	-8170.000	21256.000
-544.000	-8883.000	21260.000
-1992.000	-6433.000	21264.000
0.000	0.000	21268.000
0.000	0.000	21272.000
0.000	0.000	21276.000
1205.000	-2633.000	21280.000
2011.000	-6498.000	21284.000
816.000	-8697.000	21288.000
-943.000	-9408.000	21292.000
-2070.000	-6790.000	21296.000
0.000	0.000	21300.000
0.000	0.000	21304.000
0.000	0.000	21308.000
1122.000	-2463.000	21312.000
1790.000	-6223.000	21316.000
382.000	-8549.000	21320.000
-1740.000	-9220.000	21324.000
-3278.000	-6771.000	21328.000
0.000	0.000	21332.000
0.000	0.000	21336.000
0.000	0.000	21340.000
298.000	-2328.000	21344.000
534.000	-5709.000	21348.000
-8.000	-8008.000	21352.000
-1570.000	-8742.000	21356.000
-2473.000	-6638.000	21360.000
0.000	0.000	21364.000
0.000	0.000	21368.000
0.000	0.000	21372.000
1222.000	-3219.000	21376.000
2038.000	-7243.000	21380.000
818.000	-9026.000	21384.000
-1212.000	-9066.000	21388.000
-2484.000	-6780.000	21392.000
0.000	0.000	21396.000
0.000	0.000	21400.000
0.000	0.000	21404.000
770.000	-2559.000	21408.000
1566.000	-6186.000	21412.000
606.000	-8004.000	21416.000
-943.000	-8240.000	21420.000
-2286.000	-6082.000	21424.000
0.000	0.000	21428.000
0.000	0.000	21432.000
0.000	0.000	21436.000
1033.000	-2971.000	21440.000
1912.000	-6834.000	21444.000
836.000	-9168.000	21448.000
-983.000	-9719.000	21452.000
-2082.000	-7424.000	21456.000
0.000	0.000	21460.000
0.000	0.000	21464.000
0.000	0.000	21468.000
958.000	-2889.000	21472.000
1702.000	-6829.000	21476.000
669.000	-8723.000	21480.000
-1392.000	-8918.000	21484.000
-2972.000	-6366.000	21488.000
0.000	0.000	21492.000
0.000	0.000	21496.000
0.000	0.000	21500.000
936.000	-2355.000	21504.000
1768.000	-5891.000	21508.000
703.000	-8142.000	21512.000
-1329.000	-8761.000	21516.000
-2919.000	-6656.000	21520.000
0.000	0.000	21524.000
0.000	0.000	21528.000
0.000	0.000	21532.000
1156.000	-2723.000	21536.000
2138.000	-6730.000	21540.000
907.000	-8890.000	21544.000
-1121.000	-9617.000	21548.000
-2864.000	-7264.000	21552.000
0.000	0.000	21556.000
0.000	0.000	21560.000
0.000	0.000	21564.000
982.000	-2799.000	21568.000
1930.000	-6784.000	21572.000
794.000	-8924.000	21576.000
-861.000	-9419.000	21580.000
-1828.000	-7134.000	21584.000
0.000	0.000	21588.000
0.000	0.000	21592.000
0.000	0.000	21596.000
1337.000	-2996.000	21600.000
2394.000	-6825.000	21604.000
1519.000	-8549.000	21608.000
-59.000	-8711.000	21612.000
-1302.000	-6327.000	21616.000
0.000	0.000	21620.000
0.000	0.000	21624.000
0.000	0.000	21628.000
1353.000	-2886.000	21632.000
2408.000	-6757.000	21636.000
1176.000	-8777.000	21640.000
-525.000	-9138.000	21644.000
-1556.000	-6917.000	21648.000
0.000	0.000	21652.000
0.000	0.000	21656.000
0.000	0.000	21660.000
803.000	-2819.000	21664.000
1146.000	-6718.000	21668.000
264.000	-8443.000	21672.000
-1299.000	-8390.000	21676.000
-2029.000	-6104.000	21680.000
0.000	0.000	21684.000
0.000	0.000	21688.000
0.000	0.000	21692.000
998.000	-2892.000	21696.000
1749.000	-6704.000	21700.000
763.000	-8593.000	21704.000
-1056.000	-8967.000	21708.000
-2215.000	-6861.000	21712.000
0.000	0.000	21716.000
0.000	0.000	21720.000
0.000	0.000	21724.000
802.000	-2468.000	21728.000
1448.000	-5755.000	21732.000
384.000	-7293.000	21736.000
-1457.000	-7648.000	21740.000
-2606.000	-5756.000	21744.000
0.000	0.000	21748.000
0.000	0.000	21752.000
0.000	0.000	21756.000
1009.000	-2894.000	21760.000
1738.000	-6501.000	21764.000
504.000	-8556.000	21768.000
-1457.000	-8805.000	21772.000
-2818.000	-6689.000	21776.000
0.000	0.000	21780.000
0.000	0.000	21784.000
0.000	0.000	21788.000
737.000	-2971.000	21792.000
1261.000	-6970.000	21796.000
-48.000	-9420.000	21800.000
-1945.000	-9769.000	21804.000
-3004.000	-7179.000	21808.000
0.000	0.000	21812.000
0.000	0.000	21816.000
0.000	0.000	21820.000
1258.000	-2730.000	21824.000
2183.000	-6345.000	21828.000
1018.000	-8375.000	21832.000
-1124.000	-8592.000	21836.000
-2541.000	-6028.000	21840.000
0.000	0.000	21844.000
0.000	0.000	21848.000
0.000	0.000	21852.000
872.000	-3057.000	21856.000
1529.000	-7142.000	21860.000
394.000	-9092.000	21864.000
-1323.000	-9022.000	21868.000
-2279.000	-6212.000	21872.000
0.000	0.000	21876.000
0.000	0.000	21880.000
0.000	0.000	21884.000
993.000	-2749.000	21888.000
1759.000	-6315.000	21892.000
791.000	-8197.000	21896.000
-617.000	-8670.000	21900.000
-1685.000	-6404.000	21904.000
0.000	0.000	21908.000
0.000	0.000	21912.000
0.000	0.000	21916.000
1490.000	-2534.000	21920.000
2687.000	-6358.000	21924.000
1445.000	-8735.000	21928.000
-418.000	-9355.000	21932.000
-1702.000	-7014.000	21936.000
0.000	0.000	21940.000
0.000	0.000	21944.000
0.000	0.000	21948.000
1181.000	-2658.000	21952.000
2081.000	-6166.000	21956.000
833.000	-8144.000	21960.000
-904.000	-8758.000	21964.000
-1976.000	-6677.000	21968.000
0.000	0.000	21972.000
0.000	0.000	21976.000
0.000	0.000	21980.000
929.000	-2835.000	21984.000
1717.000	-6750.000	21988.000
676.000	-8728.000	21992.000
-935.000	-8645.000	21996.000
-2117.000	-6086.000	22000.000
0.000	0.000	22004.000
0.000	0.000	22008.000
0.000	0.000	22012.000
983.000	-2474.000	22016.000
1798.000	-6133.000	22020.000
589.000	-8423.000	22024.000
-1368.000	-8878.000	22028.000
-2674.000	-6641.000	22032.000
0.000	0.000	22036.000
0.000	0.000	22040.000
0.000	0.000	22044.000
578.000	-2237.000	22048.000
1227.000	-5550.000	22052.000
712.000	-7694.000	22056.000
-688.000	-8437.000	22060.000
-2052.000	-6723.000	22064.000
0.000	0.000	22068.000
0.000	0.000	22072.000
0.000	0.000	22076.000
1304.000	-2577.000	22080.000
2568.000	-6127.000	22084.000
1033.000	-7966.000	22088.000
-930.000	-8260.000	22092.000
-2198.000	-6047.000	22096.000
0.000	0.000	22100.000
0.000	0.000	22104.000
0.000	0.000	22108.000
543.000	-2772.000	22112.000
1041.000	-6540.000	22116.000
284.000	-8585.000	22120.000
-1426.000	-8945.000	22124.000
-2531.000	-6600.000	22128.000
0.000	0.000	22132.000
0.000	0.000	22136.000
0.000	0.000	22140.000
691.000	-2782.000	22144.000
1035.000	-6422.000	22148.000
-171.000	-8076.000	22152.000
-1748.000	-8556.000	22156.000
-2504.000	-6623.000	22160.000
0.000	0.000	22164.000
0.000	0.000	22168.000
0.000	0.000	22172.000
861.000	-2142.000	22176.000
1425.000	-5429.000	22180.000
317.000	-8044.000	22184.000
-1197.000	-8967.000	22188.000
-2076.000	-7133.000	22192.000
0.000	0.000	22196.000
0.000	0.000	22200.000
0.000	0.000	22204.000
961.000	-2563.000	22208.000
1778.000	-6177.000	22212.000
547.000	-8123.000	22216.000
-1306.000	-8773.000	22220.000
-2493.000	-6820.000	22224.000
0.000	0.000	22228.000
0.000	0.000	22232.000
0.000	0.000	22236.000
733.000	-2280.000	22240.000
1208.000	-5562.000	22244.000
384.000	-7697.000	22248.000
-988.000	-8361.000	22252.000
-1888.000	-6248.000	22256.000
0.000	0.000	22260.000
0.000	0.000	22264.000
0.000	0.000	22268.000
1174.000	-2805.000	22272.000
1840.000	-6575.000	22276.000
845.000	-8541.000	22280.000
-979.000	-9195.000	22284.000
-2173.000	-7308.000	22288.000
0.000	0.000	22292.000
0.000	0.000	22296.000
0.000	0.000	22300.000
1661.000	-2667.000	22304.000
3041.000	-6223.000	22308.000
1727.000	-8322.000	22312.000
-433.000	-9012.000	22316.000
-2132.000	-6897.000	22320.000
0.000	0.000	22324.000
0.000	0.000	22328.000
0.000	0.000	22332.000
1088.000	-2474.000	22336.000
1805.000	-5997.000	22340.000
691.000	-7878.000	22344.000
-1109.000	-8310.000	22348.000
-2007.000	-6048.000	22352.000
0.000	0.000	22356.000
0.000	0.000	22360.000
0.000	0.000	22364.000
388.000	-2833.000	22368.000
992.000	-6578.000	22372.000
413.000	-8557.000	22376.000
-1043.000	-8851.000	22380.000
-2188.000	-6469.000	22384.000
0.000	0.000	22388.000
0.000	0.000	22392.000
0.000	0.000	22396.000
1543.000	-2674.000	22400.000
2727.000	-6069.000	22404.000
1487.000	-7763.000	22408.000
-393.000	-7912.000	22412.000
-1602.000	-5925.000	22416.000
0.000	0.000	22420.000
0.000	0.000	22424.000
0.000	0.000	22428.000
1023.000	-2968.000	22432.000
1884.000	-6682.000	22436.000
1214.000	-8375.000	22440.000
-573.000	-8713.000	22444.000
-2383.000	-6491.000	22448.000
0.000	0.000	22452.000
0.000	0.000	22456.000
0.000	0.000	22460.000
772.000	-2538.000	22464.000
1390.000	-6395.000	22468.000
677.000	-8339.000	22472.000
-1002.000	-8975.000	22476.000
-2299.000	-7009.000	22480.000
0.000	0.000	22484.000
0.000	0.000	22488.000
0.000	0.000	22492.000
731.000	-2286.000	22496.000
1461.000	-5401.000	22500.000
789.000	-7082.000	22504.000
-781.000	-7473.000	22508.000
-2437.000	-5733.000	22512.000
0.000	0.000	22516.000
0.000	0.000	22520.000
0.000	0.000	22524.000
369.000	-2597.000	22528.000
798.000	-6387.000	22532.000
286.000	-8565.000	22536.000
-1060.000	-9040.000	22540.000
-1950.000	-6564.000	22544.000
0.000	0.000	22548.000
0.000	0.000	22552.000
0.000	0.000	22556.000
193.000	-2310.000	22560.000
533.000	-5549.000	22564.000
3.000	-7375.000	22568.000
-1199.000	-7709.000	22572.000
-2454.000	-5467.000	22576.000
0.000	0.000	22580.000
0.000	0.000	22584.000
0.000	0.000	22588.000
1329.000	-2313.000	22592.000
2402.000	-5715.000	22596.000
1282.000	-7771.000	22600.000
-486.000	-8408.000	22604.000
-1778.000	-6379.000	22608.000
0.000	0.000	22612.000
0.000	0.000	22616.000
0.000	0.000	22620.000
1015.000	-3019.000	22624.000
1706.000	-6853.000	22628.000
702.000	-8366.000	22632.000
-808.000	-8191.000	22636.000
-1951.000	-6028.000	22640.000
0.000	0.000	22644.000
0.000	0.000	22648.000
0.000	0.000	22652.000
564.000	-2209.000	22656.000
1038.000	-5293.000	22660.000
530.000	-7267.000	22664.000
-637.000	-7747.000	22668.000
-1637.000	-5614.000	22672.000
0.000	0.000	22676.000
0.000	0.000	22680.000
0.000	0.000	22684.000
1004.000	-2760.000	22688.000
1715.000	-6442.000	22692.000
547.000	-8135.000	22696.000
-1255.000	-8754.000	22700.000
-2337.000	-6916.000	22704.000
0.000	0.000	22708.000
0.000	0.000	22712.000
0.000	0.000	22716.000
1102.000	-2591.000	22720.000
1833.000	-6093.000	22724.000
1051.000	-7894.000	22728.000
-644.000	-8477.000	22732.000
-2172.000	-6475.000	22736.000
0.000	0.000	22740.000
0.000	0.000	22744.000
0.000	0.000	22748.000
503.000	-2624.000	22752.000
793.000	-6157.000	22756.000
-14.000	-8166.000	22760.000
-1684.000	-8587.000	22764.000
-2839.000	-6547.000	22768.000
0.000	0.000	22772.000
0.000	0.000	22776.000
0.000	0.000	22780.000
1162.000	-2555.000	22784.000
2039.000	-6061.000	22788.000
757.000	-7867.000	22792.000
-1133.000	-8047.000	22796.000
-2579.000	-6001.000	22800.000
0.000	0.000	22804.000
0.000	0.000	22808.000
0.000	0.000	22812.000
622.000	-2637.000	22816.000
1167.000	-6317.000	22820.000
525.000	-7984.000	22824.000
-859.000	-8126.000	22828.000
-2040.000	-5765.000	22832.000
0.000	0.000	22836.000
0.000	0.000	22840.000
0.000	0.000	22844.000
1060.000	-2730.000	22848.000
2045.000	-6153.000	22852.000
1087.000	-7639.000	22856.000
-723.000	-7813.000	22860.000
-1770.000	-5599.000	22864.000
0.000	0.000	22868.000
0.000	0.000	22872.000
0.000	0.000	22876.000
789.000	-2824.000	22880.000
1595.000	-6535.000	22884.000
720.000	-8351.000	22888.000
-962.000	-8781.000	22892.000
-2127.000	-6706.000	22896.000
0.000	0.000	22900.000
0.000	0.000	22904.000
0.000	0.000	22908.000
1475.000	-2488.000	22912.000
2543.000	-5908.000	22916.000
1324.000	-8106.000	22920.000
-499.000	-8668.000	22924.000
-1711.000	-6510.000	22928.000
0.000	0.000	22932.000
0.000	0.000	22936.000
0.000	0.000	22940.000
1052.000	-2323.000	22944.000
2046.000	-5615.000	22948.000
1110.000	-7509.000	22952.000
-690.000	-7851.000	22956.000
-1687.000	-5633.000	22960.000
0.000	0.000	22964.000
0.000	0.000	22968.000
0.000	0.000	22972.000
1091.000	-2873.000	22976.000
1860.000	-6655.000	22980.000
771.000	-8144.000	22984.000
-1020.000	-8253.000	22988.000
-2156.000	-5729.000	22992.000
0.000	0.000	22996.000
0.000	0.000	23000.000
0.000	0.000	23004.000
1198.000	-2356.000	23008.000
2456.000	-6047.000	23012.000
1379.000	-8480.000	23016.000
-287.000	-9222.000	23020.000
-1658.000	-6847.000	23024.000
0.000	0.000	23028.000
